name,id,location,type,typecode,pname,cityname,adname,address,pcode,citycode,adcode
中国·延庆世界地质公园,B0FFG3DJS1,"115.980300,40.455038",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,延庆镇妫水北街72号,110000,010,110119
北京第二外国语学院贯培学院,B0FFH4BE8B,"115.996368,40.455031",科教文化服务;学校;高等院校,141201,北京市,北京市,延庆区,湖南东路8号,110000,010,110119
道路停车位,B0H2G7W2RK,"116.002509,40.451019",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫川路与京银路辅线联络线交叉口北约200米,110000,010,110119
北京闽盛恒兴商贸有限公司,B0H04UA760,"116.004692,40.462068",公司企业;公司;公司,170200,北京市,北京市,延庆区,滨河北路日上市场(龙庆路),110000,010,110119
兴化明珠产业园,B0G0P7ENB2,"115.990216,40.481824",商务住宅;产业园区;产业园区,120100,北京市,北京市,延庆区,妫川路与欣园街交叉路口往西北约240米,110000,010,110119
延庆区农业技术推广站(西北门),B0FFHCJXTE,"116.000898,40.465627",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,王泉营路南50米,110000,010,110119
妫水北街-道路停车位,B0FFH83CME,"115.976468,40.472592",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水北街与庆园街交叉口西北约120米,110000,010,110119
农业科学研究所,B0FFGYD00G,"116.001252,40.461850",科教文化服务;科研机构;科研机构,141300,北京市,北京市,延庆区,妫川路日上市场(龙庆路)西侧约90米,110000,010,110119
八里店村五区14号楼,B0FFF7U7TC,"116.022446,40.478897",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延庆区,110000,010,110119
延庆区水务局(西南门),B0FFGZG90V,"115.999141,40.464515",通行设施;临街院门;临街院正门,991401,北京市,北京市,延庆区,龙庆南路6,110000,010,110119
天成中路,BZDIPT005J,"116.041615,40.484654",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
双路小区7号楼,B000A9NTK3,"116.003511,40.463876",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延庆镇双路小区7号楼,110000,010,110119
广兴街-道路停车位,B0G3T5P55T,"115.979361,40.472905",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,广兴街,110000,010,110119
庆园街-道路停车位,B0H1R595RK,"115.980058,40.471823",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆园街与广兴街交叉口东约40米,110000,010,110119
温泉馨苑社区,B0G33SVU97,"115.974085,40.477609",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
洋人街全科教育,B0HDL9YBKE,"115.996047,40.463570",科教文化服务;培训机构;培训机构,141400,北京市,北京市,延庆区,快乐童年幼儿园(玉皇阁大街东),110000,010,110119
湖北小区(西门),B000A8UCV6,"115.992001,40.459551",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,湖北小区东区(东湖公园北70米),110000,010,110119
江水泉公园,B000A875GR,"115.97785,40.483321",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,广兴街人民检察院北,110000,010,110119
广兴街-道路停车位,B0HR1CCKHN,"115.979874,40.470848",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,广兴街与庆园街交叉口南约120米,110000,010,110119
江水泉公园停车场,B0FFH83K84,"115.977802,40.478135",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,广兴街人民检察院北,110000,010,110119
公共厕所(米家堡),B0H1S7I59D,"115.990117,40.495210",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,,110000,010,110119
三里河湿地公园,B000A9JSXN,"115.966174,40.469861",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,庆园街与玉皇阁大街交叉口西,110000,010,110119
妫水北街-道路停车位,B0FFH83KTR,"115.976148,40.474166",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水北街与庆隆街交叉口南约60米,110000,010,110119
北京快乐假日大酒店,B000A88DKB,"116.001547,40.528596",住宿服务;宾馆酒店;三星级宾馆,100104,北京市,北京市,延庆区,旧小路,110000,010,110119
石河营建材成综合楼停车场(出入口),B0HB17GZIN,"115.998200,40.469697",交通设施服务;停车场;停车场出入口,150909,北京市,北京市,延庆区,,110000,010,110119
湖南社区,B0G0TYE1UR,"115.983601,40.451077",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
道路停车位,B0H2G7W2QB,"115.983549,40.470346",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,新城街与恒安中街三巷交叉口西北约180米,110000,010,110119
庆园街-道路停车位,B0FFGAQLGT,"115.976288,40.471557",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,延庆镇,110000,010,110119
孙庄(公交站),BV10010893,"116.040122,40.511471",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y15路,110000,010,110119
北京市延庆区八里庄中心小学广积屯幼儿园(东南门),B0H3UM6KLZ,"116.008320,40.482216",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,,110000,010,110119
庆隆街-道路停车位,B0H1NZ98ZV,"115.979994,40.476426",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆隆街与广兴街交叉口东约140米,110000,010,110119
京银路辅线联络线,BZDIPT005B,"116.006220,40.447799",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
希岸酒店(北京延庆城建万科城店),B0HUX5K8QE,"116.042632,40.484557",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,沈家营镇天成中路2号院,110000,010,110119
延庆区城市管理综合行政执法局,B000A511EB,"115.993654,40.471362",政府机构及社会团体;政府机关;区县级政府及事业单位,130104,北京市,北京市,延庆区,苏子街4号,110000,010,110119
北京康拓饲料加工有限公司,B000A7PRDH,"116.000968,40.461335",公司企业;公司;公司,170200,北京市,北京市,延庆区,延庆镇京张路,110000,010,110119
延琉路与G234兴阳线交叉口,B0FFLL7VJE,"115.999484,40.466583",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
北京日上综合商品批发市场(北1门),B0FFKZFF3F,"116.002781,40.462713",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,妫川路与滨河北路交叉路口往北约100米(日上市场),110000,010,110119
双路小区8号楼,B000A9NUNM,"116.003003,40.463779",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延庆镇京张公路日上市场旁,110000,010,110119
新合营村,B000A8015C,"116.041441,40.474347",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
妫水北街-道路停车位,B0FFG9JEH2,"115.977786,40.463053",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水北街52附近,110000,010,110119
庆隆街-道路停车位,B0H1NZ8UMA,"115.979733,40.476652",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆隆街与广兴街交叉口东约120米,110000,010,110119
北京蜀香缘酒店,B0FFKV4DH8,"115.974635,40.464320",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,区胜芳园小区西北角商业楼,110000,010,110119
妫水北街-道路停车位,B0FFG8BSEU,"115.977400,40.463863",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水北街78号附近,110000,010,110119
庆园街-道路停车位,B0H1R5AG74,"115.979178,40.471983",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆园街与广兴街交叉口西约40米,110000,010,110119
国网北京市电力公司延庆供电公司,B000A85VI2,"115.989469,40.474485",公司企业;公司;公司,170200,北京市,北京市,延庆区,庆园街53号,110000,010,110119
双路小区12号楼,B000A9NVO4,"116.003137,40.464182",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延庆镇京张公路日上市场旁,110000,010,110119
兴安堡路口(公交站),BV10011033,"116.069644,40.486597",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,925路;925路区间;Y11路;Y12路;Y13路;Y14路;Y18路;Y19路;Y24路;Y27路;Y28路;Y29路;Y30路;Y31路;Y32路;Y34路;Y36路;Y37路;Y38路;Y39路;Y41路,110000,010,110119
北京文韵恒通商贸有限公司,B0FFL4OBKV,"116.002839,40.462655",公司企业;公司;公司,170200,北京市,北京市,延庆区,妫川路日上市场(龙庆路),110000,010,110119
妙妙家园成长馆,B0FFFZQ4Q4,"115.987769,40.466114",商务住宅;住宅区;住宅区|科教文化服务;培训机构;培训机构,120300|141400,北京市,北京市,延庆区,延庆镇香苑街18号,110000,010,110119
如家商旅酒店(北京延庆东外大街店),B0I69Z6XXM,"115.984130,40.461871",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,东外大街甲80号,110000,010,110119
高塔路-路侧停车场,B0H3TZF40K,"115.989941,40.467207",交通设施服务;停车场;停车场相关,150900,北京市,北京市,延庆区,高塔路恒生超级批发市场东北侧,110000,010,110119
延庆镇石河营村统计站,B0FFL5JJ2V,"115.997094,40.462924",政府机构及社会团体;政府机关;政府机关相关,130100,北京市,北京市,延庆区,石河营东街石河营东社区,110000,010,110119
延庆苏庄路口(公交站),BV10979136,"115.988811,40.512934",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y43路,110000,010,110119
北京工商工作站(延庆区教育委员会东北),B000A87B0K,"115.992295,40.469621",政府机构及社会团体;工商税务机构;工商部门,130701,北京市,北京市,延庆区,高塔路延庆四中,110000,010,110119
东外大街与石河营东街交叉口,B0FFHPK3D0,"115.995844,40.465274",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
北京孟欢度假别墅,B0FFKWFRWS,"116.005843,40.493550",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,西唐路(双营村),110000,010,110119
北京众诚言信顺发商贸有限公司,B0FFKPDQBF,"116.003210,40.462444",公司企业;公司;商业贸易,170207,北京市,北京市,延庆区,日上批发市场门面房百货日杂区26号,110000,010,110119
双路小区5号楼,B000A9NTJX,"116.003235,40.463497",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,龙顺路日上市场(龙庆路)西北侧约70米,110000,010,110119
北京爱的旋律度假别墅,B0FFKV6N93,"116.019729,40.496575",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,沈家营镇下花园村下苏路西200米(村民委员会附近),110000,010,110119
双路小区1号楼,B000A9NV2X,"116.003713,40.463200",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,龙顺路,110000,010,110119
恒安中街-道路停车位,B0H2G7TZTF,"115.982969,40.469498",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,新城街与恒安中街三巷交叉口西约160米,110000,010,110119
延庆区香水园街道办事处兴运嘉园就业保障服务站,B0FFL9JZE9,"115.999558,40.467374",政府机构及社会团体;政府机关;政府机关相关,130100,北京市,北京市,延庆区,延庆区S323(延琉路),110000,010,110119
公共厕所,B0H19SKIX3,"115.977658,40.459249",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,妫川广场东门,110000,010,110119
公共厕所,B0H19SKAOF,"115.977658,40.459249",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,妫川广场东门,110000,010,110119
西唐路,B0FFGZCBW4,"116.016647,40.491792",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
双路小区4号楼,B000A9NVO8,"116.003651,40.463567",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延庆镇双路小区4号楼,110000,010,110119
STELY HOTEL,B0H1UZWQSR,"115.981433,40.461068",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,东外大街与建业胡同交叉口东约80米,110000,010,110119
北京双营古城精品民宿(西唐路分店),B0GUDAR6DD,"116.007196,40.493654",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,双营村甲62号,110000,010,110119
庆园街-道路停车位,B0H1R5A7YX,"115.978771,40.471641",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆园街与广兴街交叉口西约80米,110000,010,110119
延庆火车站(招呼站)(公交站),BV11631495,"115.986372,40.437114",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,919路快车(不经停营城子、西拨子),110000,010,110119
庆园街-道路停车位,B0FFH72SN2,"115.974874,40.471027",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆园街80正北方向80米,110000,010,110119
中国建设银行(延庆支行),B000A3ADB5,"115.980105,40.461302",金融保险服务;银行;中国建设银行,160106,北京市,北京市,延庆区,延庆镇东外大街97号,110000,010,110119
口福居停车场,B0FFG8BT99,"115.977538,40.462218",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,妫水北街17附近,110000,010,110119
延庆区行政办公楼,B0FFFAEIZX,"115.986677,40.463369",政府机构及社会团体;政府机关;政府机关相关,130100,北京市,北京市,延庆区,东外大街,110000,010,110119
延庆火车站北广场(公交站),BV10003410,"115.982214,40.437448",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y10路(内环);Y10路外环;Y15路;Y17路;Y20路;Y35路;Y3路;Y40路;Y42路;Y8路,110000,010,110119
北京市延庆区司法局,B000A4EA3B,"115.980833,40.460960",政府机构及社会团体;公检法机构;公检法机关,130500,北京市,北京市,延庆区,东外大街96号,110000,010,110119
世园四号门(公交站),BV11172758,"115.965282,40.444878",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y10路(内环);Y10路外环;Y20路;Y21路;Y44路;Y44路区间;Y46路;Y48路;Y4路,110000,010,110119
延庆·食中心停车场,B0H3DDQMZC,"115.983573,40.466405",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,高塔街与新城街交叉口西约180米,110000,010,110119
